tic,datafqtr,atq,cshoq,niq,prccq
TREE,2018Q1,706.779,12.422,31.524,328.15
TREE,2018Q2,709.333,12.743,42.547,213.8
TREE,2018Q3,743.639,12.946,25.728,230.1
TREE,2018Q4,896.115,12.81,-3.3,219.57
TREE,2019Q1,992.505,12.879,-0.512,351.56
TREE,2019Q2,980.598,12.968,12.218,420.03
TREE,2019Q3,979.191,12.998,4.264,310.43
TREE,2019Q4,947.969,13.036,1.858,303.44
TREE,2020Q1,1016.62,13.063,14.401,183.39
TREE,2020Q2,1087.577,13.089,-29.757,289.53
TREE,2020Q3,1203.589,13.118,-24.643,306.89
TREE,2020Q4,1188.99,13.125,-8.256,273.79
TREE,2021Q1,1243.177,13.156,19.049,213
TREE,2021Q2,1266.637,13.314,6.601,211.88
TREE,2021Q3,1284.529,13.328,-4.46,139.83
TREE,2021Q4,1299.356,13.095,47.925,122.6
TREE,2022Q1,1289.472,12.764,-10.826,119.67
TREE,2022Q2,1364.102,12.785,-8.038,43.82
TREE,2022Q3,1210.295,12.785,-158.684,23.86
TREE,2022Q4,1199.313,12.812,-10.404,21.33
TREE,2023Q1,1042.294,12.91,13.457,26.66
TREE,2023Q2,1039.139,12.968,-0.115,22.11
TREE,2023Q3,884.983,13.002,-148.465,15.5
TREE,2023Q4,802.759,13.041,12.719,30.32
TREE,2024Q1,926.695,13.222,1.016,42.34
AVGO,2012Q3,2715,244.785,145,36.9
AVGO,2012Q4,2862,245.477,159,33.03
AVGO,2013Q1,2892,246.09,125,35.77
AVGO,2013Q2,3039,246.852,113,31.96
AVGO,2013Q3,3204,247.652,142,36.68
AVGO,2013Q4,3415,249.1,172,45.43
AVGO,2014Q1,3472,249.672,134,54.6375
AVGO,2014Q2,3671,251.328,158,63.5
AVGO,2014Q3,10262,252.694,-164,69.38
AVGO,2014Q4,10491,254.331,135,86.25
AVGO,2015Q1,10697,256.29,351,102.88
AVGO,2015Q2,10532,259.521,344,116.88
AVGO,2015Q3,9988,274.908,240,125.14
AVGO,2015Q4,10592,276.259,429,123.13
AVGO,2016Q1,10777,278.111,377,133.71
AVGO,2016Q2,51407,394.814,-1186,145.75
AVGO,2016Q3,49752,396.441,-298,161.98
AVGO,2016Q4,49966,398.281,-632,170.28
AVGO,2017Q1,49617,400.292,239,199.5
AVGO,2017Q2,49849,406.004,440,220.81
AVGO,2017Q3,49942,407.553,481,246.66
AVGO,2017Q4,54418,408.732,532,263.91
AVGO,2018Q1,54544,409.984,6230,248.03
AVGO,2018Q2,54936,436,3718,229.42
AVGO,2018Q3,50372,413,1196,221.77
AVGO,2018Q4,50124,408,1115,223.49
AVGO,2019Q1,72110,396,471,268.25
AVGO,2019Q2,70916,399,691,318.4
AVGO,2019Q3,69767,398,715,289.99
AVGO,2019Q4,67493,398,847,292.85
AVGO,2020Q1,81006,399,385,305.16
AVGO,2020Q2,81548,402,563,271.62
AVGO,2020Q3,79298,402,688,316.75
AVGO,2020Q4,75933,407,1324,349.63
AVGO,2021Q1,76972,408,1378,450.5
AVGO,2021Q2,75524,410,1493,456.2
AVGO,2021Q3,75880,412,1876,485.4
AVGO,2021Q4,75570,413,1989,531.67
AVGO,2022Q1,73224,410,2472,585.88
AVGO,2022Q2,71719,406,2590,554.39
AVGO,2022Q3,71326,405,3074,535.48
AVGO,2022Q4,73249,418,3359,470.12
AVGO,2023Q1,72976,417,3774,585.01
AVGO,2023Q2,71667,414,3481,626.5
AVGO,2023Q3,71595,413,3303,898.65
AVGO,2023Q4,72861,414,3524,841.37
AVGO,2024Q1,177870,463,1325,1180.000000000000
AVGO,2024Q2,175211,465,2121,1300.270000000000
MDRX,2012Q2,2481.079,171.292,7.981,10.93
MDRX,2012Q3,2407.628,171.462,9.375,12.42
MDRX,2012Q4,2384.464,172.415,-24.322,9.42
MDRX,2013Q1,2622.813,177.091,-11.592,13.59
MDRX,2013Q2,2675.945,177.957,-22.876,12.94
MDRX,2013Q3,2638.414,178.402,-48.94,14.87
MDRX,2013Q4,2619.663,178.802,-20.618,15.46
MDRX,2014Q1,2634.238,179.421,-20.742,18.03
MDRX,2014Q2,2592.531,180.155,-17.77,16.05
MDRX,2014Q3,2570.861,180.242,-25.763,13.415
MDRX,2014Q4,2508.164,180.466,-2.178,12.77
MDRX,2015Q1,2504.754,180.812,-10.084,11.96
MDRX,2015Q2,2703.888,188.907,-3.225,13.68
MDRX,2015Q3,2673.313,188.989,-5.244,12.4
MDRX,2015Q4,2681.948,189.308,16.327,15.38
MDRX,2016Q1,2624.322,186.974,2.049,13.21
MDRX,2016Q2,3710.097,186.556,-10.202,12.7
MDRX,2016Q3,3810.137,185.09,-10.185,13.17
MDRX,2016Q4,3832.159,180.51,-7.314,10.21
MDRX,2017Q1,3799.018,181.464,-19.98,12.68
MDRX,2017Q2,3784.055,180.612,-153.71,12.76
MDRX,2017Q3,3883.388,180.65,-28.587,14.23
MDRX,2017Q4,4230.15,180.832,5.818,14.55
MDRX,2018Q1,4370.212,177.953,-39.874,12.35
MDRX,2018Q2,4353.676,174.534,64.824,12
MDRX,2018Q3,4518.08,174.707,-35.991,14.25
MDRX,2018Q4,3181.484,171.224,374.781,9.64
MDRX,2019Q1,3242.408,166.134,-7.553,9.54
MDRX,2019Q2,3235.473,166.653,-149.93,11.63
MDRX,2019Q3,3229.941,163.219,-5.725,10.98
MDRX,2019Q4,3205.739,162.475,-18.97,9.815
MDRX,2020Q1,3252.856,161.901,-20.354,7.04
MDRX,2020Q2,3188.838,162.969,-7.605,6.77
MDRX,2020Q3,3146.265,157.978,0.542,8.14
MDRX,2020Q4,2917.618,139.942,727.824,14.44
MDRX,2021Q1,2871.392,140.626,9.057,15.015
MDRX,2021Q2,2540.3,125.011,21.926,18.51
MDRX,2021Q3,2484.306,122.57,16.18,13.37
MDRX,2021Q4,2425.229,116.114,87.275,18.45
MDRX,2022Q1,2430.255,114.792,22.857,22.52
MDRX,2022Q2,1714.216,110.793,-64.026,14.83
MDRX,2022Q3,1690.659,109.26,14.528,15.23
DMRC,2012Q2,54.386,7.108,1.216,25.66
DMRC,2012Q3,55.273,7.137,1.003,22.25
DMRC,2012Q4,57.331,7.168,1.054,20.7
DMRC,2013Q1,59.185,7.307,0.971,21.97
DMRC,2013Q2,59.517,7.265,0.602,20.77
DMRC,2013Q3,58.503,7.289,-0.795,20.2
DMRC,2013Q4,57.197,7.401,-1.285,19.26
DMRC,2014Q1,53.871,7.522,-1.986,31.4
DMRC,2014Q2,50.589,7.572,-2.68,32.6
DMRC,2014Q3,48.839,7.689,-1.985,20.71
DMRC,2014Q4,57.416,8.427,-9.169,27.15
DMRC,2015Q1,54.271,8.54,-4.15,21.95
DMRC,2015Q2,50.573,8.553,-4.012,45.14
DMRC,2015Q3,59.587,8.906,-4.469,30.55
DMRC,2015Q4,56.364,8.919,-5.303,36.51
DMRC,2016Q1,50.566,9.077,-5.435,30.3
DMRC,2016Q2,46.886,9.085,-5.283,31.96
DMRC,2016Q3,82.163,10.509,-5.198,38.35
DMRC,2016Q4,78.736,10.523,-5.756,30
DMRC,2017Q1,73.17,10.695,-6.218,27
DMRC,2017Q2,85.167,11.263,-6.943,40.15
DMRC,2017Q3,82.161,11.324,-4.24,36.6
DMRC,2017Q4,88.37,11.651,-8.37,36.15
DMRC,2018Q1,81.365,11.847,-8.112,23.95
DMRC,2018Q2,74.752,11.876,-8.038,26.8
DMRC,2018Q3,67.153,11.888,-8.342,31.45
DMRC,2018Q4,61.787,11.891,-8.014,14.5
DMRC,2019Q1,57.959,12.135,-8.463,31.38
DMRC,2019Q2,70.839,12.433,-7.933,44.39
DMRC,2019Q3,63.586,12.429,-7.761,39.09
DMRC,2019Q4,57.388,12.446,-8.683,33.56
DMRC,2020Q1,50.453,12.645,-8.908,13.05
DMRC,2020Q2,49.59,12.659,-7.461,15.99
DMRC,2020Q3,81.505,15.316,-8.352,22.33
DMRC,2020Q4,97.028,16.735,-7.816,47.24
DMRC,2021Q1,90.148,16.85,-8.222,29.66
DMRC,2021Q2,80.548,16.943,-15.422,33.5
DMRC,2021Q3,71.952,16.933,-2.871,34.44
DMRC,2021Q4,64.876,16.94,-8.244,39.48
DMRC,2022Q1,93.499,17.687,-17.781,26.37
DMRC,2022Q2,132.754,19.959,-14.639,14.14
DMRC,2022Q3,119.921,20.037,-14.93,13.55
DMRC,2022Q4,113.777,20.26,-12.448,18.49
DMRC,2023Q1,101.026,20.271,-14.04,19.65
DMRC,2023Q2,98.322,20.334,-10.623,29.44
DMRC,2023Q3,88.842,20.356,-10.723,32.49
DMRC,2023Q4,80.552,20.379,-10.573,36.12
DMRC,2024Q1,99.719,21.372,-10.338,27.18
MXL,2012Q2,115.718,33.853,-2.559,4.96
MXL,2012Q3,113.657,32.801,0.45,6.69
MXL,2012Q4,110.597,32.854,-4.581,5.02
MXL,2013Q1,112.245,33.102,-2.3,6.2
MXL,2013Q2,117.653,34.487,-2.904,7
MXL,2013Q3,120.182,34.788,-4.882,8.29
MXL,2013Q4,124.929,35.34,-2.647,10.43
MXL,2014Q1,131.956,35.645,-0.862,9.48
MXL,2014Q2,134.963,36.739,-0.612,10.07
MXL,2014Q3,137.2,37.275,-3.205,6.88
MXL,2014Q4,135.711,37.911,-2.362,7.41
MXL,2015Q1,141.509,38.283,-4.722,8.13
MXL,2015Q2,339.301,60.153,-30.647,12.1
MXL,2015Q3,342.61,61.471,1.582,12.44
MXL,2015Q4,334.505,62.402,-8.544,14.73
MXL,2016Q1,366.257,62.987,20.681,18.5
MXL,2016Q2,391.912,64.01,22.584,17.98
MXL,2016Q3,408.376,64.525,9.679,20.27
MXL,2016Q4,422.652,65.031,8.348,21.8
MXL,2017Q1,446.097,65.446,8.463,28.05
MXL,2017Q2,937.627,66.534,10.965,27.89
MXL,2017Q3,877.014,66.923,-9.167,23.75
MXL,2017Q4,824.862,67.4,-19.448,26.42
MXL,2018Q1,808.714,68.091,1.847,22.75
MXL,2018Q2,798.366,68.608,-14.422,15.59
MXL,2018Q3,742.144,68.913,-13.935,19.88
MXL,2018Q4,738.831,69.551,0.311,17.6
MXL,2019Q1,748.882,70.532,-4.851,25.53
MXL,2019Q2,729.16,71.218,-2.229,23.44
MXL,2019Q3,706.765,71.549,-4.714,22.38
MXL,2019Q4,705.791,71.931,-8.104,21.22
MXL,2020Q1,693.425,72.345,-15.469,11.67
MXL,2020Q2,693.06,73.103,-21.807,21.46
MXL,2020Q3,1007.779,74.153,-36.645,23.24
MXL,2020Q4,1022.442,74.536,-24.672,38.19
MXL,2021Q1,998.599,75.378,3.802,34.08
MXL,2021Q2,1026.627,76.469,0.733,42.49
MXL,2021Q3,1053.894,76.735,9.258,49.25
MXL,2021Q4,1050.384,76.778,28.176,75.39
MXL,2022Q1,1099.127,77.375,33.586,58.35
MXL,2022Q2,1180.693,78.333,31.966,33.98
MXL,2022Q3,1182.698,78.565,28.408,32.62
MXL,2022Q4,1180.025,78.745,31.08,33.95
MXL,2023Q1,1198.478,79.981,9.533,35.21
MXL,2023Q2,1161.48,80.93,-4.351,31.56
MXL,2023Q3,1103.787,81.561,-39.829,22.25
MXL,2023Q4,1080.257,81.818,-38.5,23.77
MXL,2024Q1,1030.625,83.067,-72.309,18.67
ENV,2012Q2,153.012,32.283,-0.668,12
ENV,2012Q3,157.512,32.334,0.551,11.7
ENV,2012Q4,162.399,32.356,-0.158,13.95
ENV,2013Q1,165.649,32.412,0.541,17.51
ENV,2013Q2,176.03,33.395,1.118,24.6
ENV,2013Q3,208.501,33.759,1.306,31
ENV,2013Q4,221.242,33.876,0.695,40.3
ENV,2014Q1,224.904,34.05,2.994,40.18
ENV,2014Q2,240.388,34.149,3.719,48.92
ENV,2014Q3,287.533,34.3,3.768,45
ENV,2014Q4,439.358,34.545,3.693,49.14
ENV,2015Q1,458.816,35.201,2.511,56.08
ENV,2015Q2,485.628,35.594,2.536,40.43
ENV,2015Q3,497.657,35.854,3.302,29.97
ENV,2015Q4,885.565,41.979,-3.913,29.85
ENV,2016Q1,856.244,42.663,-10.993,27.2
ENV,2016Q2,860.947,42.771,-7.943,33.31
ENV,2016Q3,869.95,42.918,-4.057,36.45
ENV,2016Q4,872.401,43.241,-32.574,35.25
ENV,2017Q1,854.145,43.786,-13.135,32.3
ENV,2017Q2,839.666,43.998,-6.47,39.6
ENV,2017Q3,862.222,44.214,-1.32,51
ENV,2017Q4,862.052,44.701,17.645,49.85
ENV,2018Q1,1082.129,45.201,8.104,57.3
ENV,2018Q2,1155.176,45.376,-5.526,54.95
ENV,2018Q3,1183.015,45.677,2.954,60.95
ENV,2018Q4,1313.747,48.122,0.223,49.19
ENV,2019Q1,1370.591,48.657,-18.185,65.39
ENV,2019Q2,1812.34,52.07,0.893,68.37
ENV,2019Q3,1787.136,52.454,-3.08,56.7
ENV,2019Q4,1801.884,52.842,3.59,69.63
ENV,2020Q1,1830.458,53.468,-7.336,53.78
ENV,2020Q2,1831.405,53.743,-4.924,73.54
ENV,2020Q3,2101.261,53.885,1.91,77.16
ENV,2020Q4,2144.29,54.094,7.24,82.29
ENV,2021Q1,2142.988,54.405,14.946,72.23
ENV,2021Q2,2170.696,54.496,-8.281,75.86
ENV,2021Q3,2217.345,54.618,11.74,80.24
ENV,2021Q4,2241.182,54.793,-5.109,79.34
ENV,2022Q1,2199.77,55.175,-13.859,74.44
ENV,2022Q2,2187.4,55.179,-23.285,52.77
ENV,2022Q3,2203.221,55.323,-7.29,44.4
ENV,2022Q4,2112.165,54.014,-36.505,61.7
ENV,2023Q1,2056.457,54.402,-41.228,58.67
ENV,2023Q2,2053.905,54.511,-21.416,59.35
ENV,2023Q3,2030.889,54.649,7.091,44.03
ENV,2023Q4,1877.252,54.774,-183.171,49.52
ENV,2024Q1,1864.045,55.099,2.513,57.91
TSLA,2012Q2,776.869,105.323,-105.603,31.29
TSLA,2012Q3,809.177,105.772,-110.806,29.28
TSLA,2012Q4,1114.19,114.214,-89.931,33.87
TSLA,2013Q1,1143.778,115.161,11.248,37.89
TSLA,2013Q2,1887.844,121.43,-30.502,107.36
TSLA,2013Q3,2166.209,122.566,-38.496,193.37
TSLA,2013Q4,2416.93,123.091,-16.264,150.429
TSLA,2014Q1,4500.41,124.041,-49.802,208.45
TSLA,2014Q2,5054.463,124.588,-61.9,240.06
TSLA,2014Q3,5437.533,125.366,-74.709,242.68
TSLA,2014Q4,5849.251,125.688,-107.629,222.41
TSLA,2015Q1,6120.03,126.362,-154.181,188.77
TSLA,2015Q2,6468.185,127.101,-184.227,268.26
TSLA,2015Q3,7547.497,130.901,-229.858,248.4
TSLA,2015Q4,8092.46,131.425,-320.397,240.01
TSLA,2016Q1,9191.702,133.858,-282.267,229.77
TSLA,2016Q2,11868.952,148.015,-293.188,212.28
TSLA,2016Q3,12592.397,149.825,21.878,204.03
TSLA,2016Q4,22664.076,161.561,-121.337,213.69
TSLA,2017Q1,25053.726,164.164,-330.277,278.3
TSLA,2017Q2,26043.705,166.863,-336.397,361.61
TSLA,2017Q3,28107.074,168.017,-619.376,341.1
TSLA,2017Q4,28655.372,168.797,-675.35,311.35
TSLA,2018Q1,27271.429,169.75,-709.551,266.13
TSLA,2018Q2,27910,170.516,-717.539,342.95
TSLA,2018Q3,29262.713,171.578,311.516,264.77
TSLA,2018Q4,29739.614,172.603,139.483,332.8
TSLA,2019Q1,28912.524,173.682,-702.135,279.86
TSLA,2019Q2,31872.597,179.118,-408.334,223.46
TSLA,2019Q3,32795,180,143.469,240.87
TSLA,2019Q4,34309,181,105,418.33
TSLA,2020Q1,37250,185,16,524
TSLA,2020Q2,38135,186,104,1079.810000000000
TSLA,2020Q3,45691,948,331,429.01
TSLA,2020Q4,52148,960,270,705.67
TSLA,2021Q1,52972,963,438,667.93
TSLA,2021Q2,55146,984,1142,679.7
TSLA,2021Q3,57834,1004,1618,775.48
TSLA,2021Q4,62131,1033,2321,1056.780000000000
TSLA,2022Q1,66038,1036,3318,1077.600000000000
TSLA,2022Q2,68513,1041,2259,673.42
TSLA,2022Q3,74426,3158,3292,265.25
TSLA,2022Q4,82338,3164,3687,123.18
TSLA,2023Q1,86833,3169,2513,207.46
TSLA,2023Q2,90591,3174,2703,261.77
TSLA,2023Q3,93941,3179,1853,250.22
TSLA,2023Q4,106618,3185,7928,248.48
TSLA,2024Q1,109226,3189,1129,175.79
SQNS,2012Q2,83.691,34.684,-8.304,2.23
SQNS,2012Q3,75.704,34.684,-5.764,1.69
SQNS,2012Q4,68.402,34.684,-9.913,2.34
SQNS,2013Q1,74.143,44.684,-9.404,1.59
SQNS,2013Q2,65.28,44.684,-9.091,1.51
SQNS,2013Q3,56.051,44.684,-8.766,2.45
SQNS,2013Q4,73.528,59.13,-8.325,2
SQNS,2014Q1,62.839,59.144,-8.258,2.82
SQNS,2014Q2,56.704,59.145,-8.688,1.72
SQNS,2014Q3,53.146,59.145,-8.135,1.98
SQNS,2014Q4,49.415,59.145,-9.043,1.19
SQNS,2015Q1,40.692,59.145,-8.048,1.68
SQNS,2015Q2,45.158,59.145,-7.068,1.71
SQNS,2015Q3,43.893,59.145,-2.429,1.05
SQNS,2015Q4,48.856,59.167,-9.857,2.1
SQNS,2016Q1,41.433,59.256,-9.229,2.72
SQNS,2016Q2,46.295,59.332,-5.061,2.05
SQNS,2016Q3,66.706,74.499,-5.126,1.77
SQNS,2016Q4,65.077,75.03,-5.371,1.87
SQNS,2017Q1,60.622,75.122,-5.604,2.75
SQNS,2017Q2,69.203,79.762,-5.99,3.31
SQNS,2017Q3,61.575,79.842,-6.92,3.14
SQNS,2017Q4,57.056,80.025,-7.646,1.91
SQNS,2018Q1,65.987,94.453,-8.749,1.68
SQNS,2018Q2,64.049,94.498,-8.09,2.04
SQNS,2018Q3,58.93,94.587,-9.491,1.42
SQNS,2018Q4,62.574,94.733,-9.894,0.78
SQNS,2019Q1,61.356,94.789,-9.609,1.1017
SQNS,2019Q2,61.879,95.056,-9.156,0.89
SQNS,2019Q3,60.776,95.163,-9.822,0.868
SQNS,2019Q4,63.315,23.897,-8.11,3
SQNS,2020Q1,62.911,23.946,-15.269,5.09
SQNS,2020Q2,96.969,30.27,-18.955,6.14
SQNS,2020Q3,89.242,30.312,-8.991,5.97
SQNS,2020Q4,87.156,33.484,-11.261,6.04
SQNS,2021Q1,80.352,35.444,-11.42,6.04
SQNS,2021Q2,103.199,37.369,-1.317,6.02
SQNS,2021Q3,91.422,37.469,0.192,4.39
SQNS,2021Q4,89.564,37.855,-7.718,4.74
SQNS,2022Q1,110.934,46.641,2.019,3.04
SQNS,2022Q2,107.581,47.784,-3.193,2.69
SQNS,2022Q3,104.389,47.929,-2.873,3.57
SQNS,2022Q4,98.755,48.357,-4.961,3.32
SQNS,2023Q1,92.71,48.565,-5.04,2
SQNS,2023Q2,106.906,58.456,-9.117,2.23
SQNS,2023Q3,104.479,60.81,-9.553,2.83
SQNS,2023Q4,109.172,61.566,-17.28,2.83
SQNS,2024Q1,113.444,61.854,-11.79,0.385
GRPN,2012Q2,1983.098,651.566,32.329,10.63
GRPN,2012Q3,2032.814,654.902,-1.646,4.765
GRPN,2012Q4,2031.474,656.924,-80.983,4.86
GRPN,2013Q1,1982.257,660.175,-3.992,6.12
GRPN,2013Q2,1976.668,664.03,-7.574,8.55
GRPN,2013Q3,1950.54,667.73,-2.58,11.211
GRPN,2013Q4,2042.01,668.117,-81.247,11.765
GRPN,2014Q1,2280.606,682.18,-37.795,7.84
GRPN,2014Q2,2137.439,667.998,-22.875,6.62
GRPN,2014Q3,2072.165,670.586,-21.208,6.68
GRPN,2014Q4,2227.597,674.169,8.788,8.26
GRPN,2015Q1,2154.651,677.398,-14.273,7.21
GRPN,2015Q2,2020.826,662.607,109.084,5.03
GRPN,2015Q3,2030.641,623.333,-27.615,3.26
GRPN,2015Q4,1796.264,591.319,-46.528,3.07
GRPN,2016Q1,1618.68,575.879,-49.119,3.99
GRPN,2016Q2,1751.442,575.18,-54.904,3.25
GRPN,2016Q3,1613.541,573.951,-37.976,5.15
GRPN,2016Q4,1761.377,564.836,-52.588,3.32
GRPN,2017Q1,1483.835,562.356,-24.414,3.93
GRPN,2017Q2,1427.437,557.359,-9.326,3.84
GRPN,2017Q3,1428.096,557.82,0.059,5.2
GRPN,2017Q4,1677.505,559.94,47.721,5.1
GRPN,2018Q1,1502.928,564.062,-6.888,4.34
GRPN,2018Q2,1488.7,567.204,-95.034,4.3
GRPN,2018Q3,1403.92,570.198,44.615,3.77
GRPN,2018Q4,1642.142,569.084,46.228,3.2
GRPN,2019Q1,1506.012,567.983,-42.487,3.55
GRPN,2019Q2,1439.208,566.664,-40.246,3.58
GRPN,2019Q3,1370.702,563.293,-16.685,2.66
GRPN,2019Q4,1586.743,565.815,77.041,2.39
GRPN,2020Q1,1282.606,568.36,-213.522,0.9802
GRPN,2020Q2,1369.319,28.684,-72.117,18.12
GRPN,2020Q3,1349.818,28.791,-16.27,20.4
GRPN,2020Q4,1411.507,28.849,13.978,37.995
GRPN,2021Q1,1402.037,29.058,14.558,50.545
GRPN,2021Q2,1108.54,29.511,-3.382,43.16
GRPN,2021Q3,1087.871,29.579,78.107,22.81
GRPN,2021Q4,1157.881,29.713,29.385,23.16
GRPN,2022Q1,1069.153,29.933,-34.852,19.23
GRPN,2022Q2,916.45,30.189,-91.227,11.3
GRPN,2022Q3,888.971,30.399,-56.223,7.96
GRPN,2022Q4,793.117,30.493,-55.307,8.58
GRPN,2023Q1,650.643,30.806,-29.147,4.21
GRPN,2023Q2,587.234,31.227,-12.607,5.91
GRPN,2023Q3,523.862,31.838,-41.358,15.32
GRPN,2023Q4,570.956,31.853,27.702,12.84
GRPN,2024Q1,580.526,38.978,-12.271,13.34
PRLB,2012Q2,144.975,23.936,5.146,28.76
PRLB,2012Q3,156.921,24.302,6.702,33.82
PRLB,2012Q4,172.722,24.804,7.395,39.42
PRLB,2013Q1,189,25.171,8.287,49.1
PRLB,2013Q2,198.2,25.305,8.611,64.97
PRLB,2013Q3,216.379,25.445,8.872,76.39
PRLB,2013Q4,230.175,25.546,9.507,71.18
PRLB,2014Q1,246.201,25.606,10.102,67.67
PRLB,2014Q2,264.957,25.672,10.956,81.92
PRLB,2014Q3,279.426,25.816,10.384,69
PRLB,2014Q4,287.514,25.838,10.193,67.16
PRLB,2015Q1,303.872,25.894,10.453,70
PRLB,2015Q2,319.391,25.954,11.686,67.48
PRLB,2015Q3,341.926,26.16,12.382,67
PRLB,2015Q4,361.036,26.201,11.993,63.69
PRLB,2016Q1,374.835,26.302,10.662,77.09
PRLB,2016Q2,388.023,26.416,10.691,57.56
PRLB,2016Q3,404.045,26.432,11.982,59.91
PRLB,2016Q4,414.241,26.505,9.372,51.35
PRLB,2017Q1,432.032,26.489,12.2,51.1
PRLB,2017Q2,454.653,26.586,12.086,67.25
PRLB,2017Q3,477.57,26.631,13.22,80.3
PRLB,2017Q4,518.738,26.829,14.272,103
PRLB,2018Q1,543.909,26.932,18.051,117.55
PRLB,2018Q2,566.187,27.026,18.314,118.95
PRLB,2018Q3,595.864,27.068,20.937,161.75
PRLB,2018Q4,618.985,26.985,19.286,112.79
PRLB,2019Q1,618.596,26.847,15.511,105.14
PRLB,2019Q2,645.527,26.882,16.166,116.02
PRLB,2019Q3,654.899,26.759,16.792,102.1
PRLB,2019Q4,673.667,26.786,15.186,101.55
PRLB,2020Q1,678.09,26.649,13.984,76.13
PRLB,2020Q2,698.445,26.707,12.607,112.47
PRLB,2020Q3,726.126,26.754,14.697,129.5
PRLB,2020Q4,744.204,26.777,9.579,153.4
PRLB,2021Q1,934.448,27.69,3.712,121.75
PRLB,2021Q2,949.29,27.761,12.915,91.8
PRLB,2021Q3,930.311,27.604,4.835,66.6
PRLB,2021Q4,928.582,27.466,11.91,51.35
PRLB,2022Q1,934.751,27.494,5.095,52.9
PRLB,2022Q2,918.649,27.503,2.557,47.84
PRLB,2022Q3,906.938,27.327,3.951,36.43
PRLB,2022Q4,802.168,26.888,-115.065,25.53
PRLB,2023Q1,791.373,26.203,2.659,33.15
PRLB,2023Q2,777.21,26.095,-0.383,34.96
PRLB,2023Q3,784.245,25.786,7.954,26.4
PRLB,2023Q4,772.353,25.722,6.99,38.96
PRLB,2024Q1,769.803,25.316,5.268,35.75
EPAM,2012Q2,287.994,42.768,13.321,16.99
EPAM,2012Q3,312.72,43.395,14.065,18.94
EPAM,2012Q4,350.814,44.442,14.999,18.1
EPAM,2013Q1,356.746,45.224,12.68,23.23
EPAM,2013Q2,374.517,45.959,14.118,27.18
EPAM,2013Q3,405.464,46.375,16.437,34.5
EPAM,2013Q4,432.877,46.615,18.759,34.94
EPAM,2014Q1,458.637,46.941,17.364,32.9
EPAM,2014Q2,537.964,47.515,14.814,43.75
EPAM,2014Q3,565.031,47.692,19.04,43.79
EPAM,2014Q4,594.026,48.304,18.423,47.75
EPAM,2015Q1,609.534,48.692,14.714,61.29
EPAM,2015Q2,636.493,49.624,19.231,71.23
EPAM,2015Q3,703.728,49.848,22.873,74.52
EPAM,2015Q4,778.536,50.167,27.638,78.62
EPAM,2016Q1,807.865,50.544,23.899,74.67
EPAM,2016Q2,843.888,50.867,24.43,64.31
EPAM,2016Q3,909.199,51.017,26.174,69.31
EPAM,2016Q4,925.811,51.098,24.763,64.31
EPAM,2017Q1,986.987,51.664,23.641,75.52
EPAM,2017Q2,1079.383,52.457,37.359,84.09
EPAM,2017Q3,1173.006,52.728,42.634,87.93
EPAM,2017Q4,1250.256,52.984,-30.874,107.43
EPAM,2018Q1,1343.402,53.307,64.418,114.52
EPAM,2018Q2,1392.195,53.685,50.255,124.33
EPAM,2018Q3,1503.982,53.992,65.618,137.7
EPAM,2018Q4,1611.802,54.08,59.965,116.01
EPAM,2019Q1,1831.435,54.565,60.754,169.13
EPAM,2019Q2,1931.451,54.779,58.777,173.1
EPAM,2019Q3,2040.163,54.949,67.002,182.32
EPAM,2019Q4,2244.208,55.188,74.524,212.16
EPAM,2020Q1,2311.881,55.589,85.565,185.66
EPAM,2020Q2,2389.13,55.826,66.624,252.01
EPAM,2020Q3,2555.425,55.982,89.432,323.28
EPAM,2020Q4,2721.332,56.108,85.539,358.35
EPAM,2021Q1,2780.541,56.381,109.046,396.69
EPAM,2021Q2,2961.615,56.613,114.671,510.96
EPAM,2021Q3,3242.233,56.708,115.656,570.48
EPAM,2021Q4,3523.227,56.849,142.279,668.45
EPAM,2022Q1,3507.57,57.133,89.719,296.61
EPAM,2022Q2,3563.964,57.353,18.604,294.78
EPAM,2022Q3,3735.603,57.502,156.054,362.19
EPAM,2022Q4,4009.151,57.655,155.039,327.74
EPAM,2023Q1,4071.345,57.848,102.292,299
EPAM,2023Q2,4093.697,57.955,120.033,224.75
EPAM,2023Q3,4162.272,57.693,97.204,255.69
EPAM,2023Q4,4352.365,57.787,97.554,297.34
EPAM,2024Q1,4374.577,57.933,116.243,276.16
MTSI,2012Q3,252.338,45.181,13.545,18.5
MTSI,2012Q4,268.073,45.54,16.958,12.7
MTSI,2013Q1,270.206,45.631,4.056,14.97
MTSI,2013Q2,279.732,45.951,5.42,16.07
MTSI,2013Q3,293.817,46.178,6.98,14.6
MTSI,2013Q4,304.231,46.47,1.74,17.02
MTSI,2014Q1,567.696,46.596,-8.921,16.99
MTSI,2014Q2,566.278,47.061,-22.122,20.55
MTSI,2014Q3,679.334,47.443,1.183,22.48
MTSI,2014Q4,682.234,47.584,14.537,21.84
MTSI,2015Q1,777.291,47.693,-6.306,31.28
MTSI,2015Q2,800.249,52.547,-7.537,37.26
MTSI,2015Q3,806.714,52.882,8.026,38.25
MTSI,2015Q4,866.251,52.933,54.406,28.99
MTSI,2016Q1,898.449,53.098,-15.571,40.89
MTSI,2016Q2,900.398,53.384,-10.649,43.79
